,molecule_chembl_id,Ki,units,pKi,smiles,mols,maccs,mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
61,CHEMBL103553,1800.0,nM,5.75,Cc1ccc2c(O)ccnc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00430>,160.063662876,0.1111111111111111,3,1,2,3,12,0,46.010000000000005,0.6368553784284494,1.6438199999999996,2.3729515161589703,0,0,0,0,2,2,0,0,0
62,CHEMBL97896,1900.0,nM,5.72,Oc1cc(-c2ccccc2)nc2nc(Oc3ccccc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA777D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB004A0>,314.105527688,0.0,4,1,4,4,24,3,55.24000000000001,0.5902131915493954,4.794700000000003,2.127737462711579,0,0,0,2,2,4,0,0,0
63,CHEMBL323288,7200.0,nM,5.14,CCOc1cc(-c2ccccc2)nc2c1ccc(=O)n2CC,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00510>,294.136827816,0.2222222222222222,4,0,3,4,22,4,44.12,0.739649799513931,3.4821000000000017,2.0801958846592843,0,0,0,1,2,3,0,0,0
64,CHEMBL102753,1400.0,nM,5.85,CCOc1ccc2c(=O)cc(-c3ccccc3)n(CC)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA778B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00580>,294.13682781600005,0.2222222222222222,4,0,3,4,22,4,44.120000000000005,0.739649799513931,3.4821000000000017,2.2626442363076364,0,0,0,1,2,3,0,0,0
65,CHEMBL104998,2300.0,nM,5.64,CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB005F0>,293.11642672,0.11764705882352941,5,2,3,5,22,2,75.11,0.7600849796189949,3.2692200000000007,2.2045156648790645,0,0,0,1,2,3,0,0,0
66,CHEMBL328214,6500.0,nM,5.19,Cn1c(=O)ccc2c(O)cc(-c3ccccc3)nc21,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00660>,252.089877624,0.06666666666666667,4,1,3,4,19,1,55.120000000000005,0.7226698859068382,2.3061,2.1863976614732366,0,0,0,1,2,3,0,0,0
67,CHEMBL103150,900.0,nM,6.05,CCCc1cc(O)c2ccc(C)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77A00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB006D0>,202.110613068,0.3333333333333333,3,1,2,3,15,2,46.010000000000005,0.8137288545563824,2.5963200000000004,2.511706745177543,0,0,0,0,2,2,0,0,0
68,CHEMBL97549,460.0,nM,6.34,Cc1ccc2c(O)cc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77A70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00740>,236.094963004,0.06666666666666667,3,1,3,3,18,1,46.010000000000005,0.7046555744656189,3.3108200000000014,2.1122272603114425,0,0,0,1,2,3,0,0,0
69,CHEMBL97624,830.0,nM,6.08,Cc1ccc2c(NC3CCCCC3)cc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77AE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB007B0>,317.18919773600004,0.3333333333333333,3,1,4,3,24,3,37.81,0.7073235792427293,5.349820000000005,2.139633454044189,1,0,1,1,2,3,1,0,1
70,CHEMBL105000,10000.0,nM,5.0,CSc1cc(-c2ccccc2)nc2nc(C)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77B50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00820>,266.087769448,0.125,2,0,3,3,19,2,25.78,0.6456998553047589,4.327120000000003,2.2214729994685722,0,0,0,1,2,3,0,0,0
71,CHEMBL321330,7500.0,nM,5.12,Cc1cc(O)c2ccc(N)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77BC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00890>,175.074561908,0.1111111111111111,4,3,2,4,13,0,72.03,0.6311689478833458,1.2260199999999997,2.5898589807780574,0,0,0,0,2,2,0,0,0
72,CHEMBL97337,420.0,nM,6.38,Cc1ccc2c(N)cc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77C30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00900>,235.110947416,0.06666666666666667,3,2,3,3,18,1,51.8,0.7043514460269502,3.1874200000000004,2.062740573920909,0,0,0,1,2,3,0,0,0
73,CHEMBL97037,2000.0,nM,5.7,Oc1cc(-c2ccccc2)nc2ncccc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77CA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00970>,222.07931294,0.0,3,1,3,3,17,1,46.010000000000005,0.6880201187501459,3.0024000000000006,2.02205273568671,0,0,0,1,2,3,0,0,0
74,CHEMBL97895,1500.0,nM,5.82,CCOc1ccc2c(O)cc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77D10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB009E0>,266.105527688,0.125,4,1,3,4,20,3,55.24,0.789001553274723,3.4011000000000022,2.22379749300417,0,0,0,1,2,3,0,0,0
75,CHEMBL95384,470.0,nM,6.33,Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77D80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00A50>,254.085541192,0.06666666666666667,3,1,3,4,19,1,46.010000000000005,0.723060989450725,3.4499200000000014,2.264677148652723,0,0,0,1,2,3,0,0,0
76,CHEMBL102430,5900.0,nM,5.23,Nc1ccc2c(O)cc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77DF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00AC0>,237.090211972,0.0,4,3,3,4,18,1,72.03,0.6819406244415755,2.5846,2.225124005873571,0,0,0,1,2,3,0,0,0
77,CHEMBL101391,4500.0,nM,5.35,Cn1c(=O)c2c(nnn2C2CC3CCC2C3)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77E60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00B30>,275.138224784,0.6923076923076923,7,0,4,7,20,1,74.71000000000001,0.7443146657705682,0.18979999999999908,4.478570872336499,2,0,2,0,2,2,2,0,2
78,CHEMBL323074,21700.0,nM,4.66,CCCn1c(=O)c2nn(C3CCCCC3)nc2n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77ED0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00BA0>,319.20082504,0.75,7,0,3,7,23,5,74.71000000000001,0.845392326226631,2.0799,2.738543323269692,1,0,1,0,2,2,1,0,1
79,CHEMBL113,48000.0,nM,4.32,Cn1c(=O)c2c(ncn2C)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA77F40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00C10>,194.08037556,0.375,6,0,2,6,14,0,61.82,0.5384628262372215,-1.0293,2.29798245679401,0,0,0,0,2,2,0,0,0
80,CHEMBL319555,8400.0,nM,5.08,Cn1c(=O)c2c(nnn2C2CCCCC2)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00C80>,263.138224784,0.6666666666666666,7,0,3,7,19,1,74.71000000000001,0.7429641206594017,0.3338999999999994,2.5715905980963605,1,0,1,0,2,2,1,0,1
81,CHEMBL203357,158.0,nM,6.8,CNC(=O)[C@H]1S[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA980B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00CF0>,344.04583695599996,0.45454545454545453,9,5,3,11,22,2,139.18,0.5161795285795547,-0.8563000000000005,4.2535849016520135,0,1,1,0,2,2,0,1,1
82,CHEMBL319534,49000.0,nM,4.31,Cn1c(=O)c2nn(C3CC4CCC3C4)nc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00D60>,275.138224784,0.6923076923076923,7,0,4,7,20,1,74.71000000000001,0.7443146657705683,0.18979999999999997,4.61892142178705,2,0,2,0,2,2,2,0,2
83,CHEMBL101554,22900.0,nM,4.64,CCCn1c(=O)c2c(nnn2C2CCCCC2)n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00DD0>,319.20082504,0.75,7,0,3,7,23,5,74.71000000000001,0.845392326226631,2.0799,2.640003441612887,1,0,1,0,2,2,1,0,1
84,CHEMBL190,25000.0,nM,4.6,Cn1c(=O)c2[nH]cnc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00E40>,180.064725496,0.2857142857142857,6,1,2,6,13,0,72.68,0.5624722357827983,-1.0397000000000005,2.5435777719868486,0,0,0,0,2,2,0,0,0
85,CHEMBL100810,52800.0,nM,4.28,Cn1nc2c(=O)n(C)c(=O)n(C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00EB0>,195.075624528,0.42857142857142855,7,0,2,7,14,0,74.71000000000001,0.5052838878230016,-1.6342999999999994,2.8509940992056517,0,0,0,0,2,2,0,0,0
86,CHEMBL100347,13000.0,nM,4.89,CCCn1c(=O)c2nn(C3CCCC3)nc2n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA982E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00F20>,305.185174976,0.7333333333333333,7,0,3,7,22,5,74.71000000000001,0.8421967452501654,1.6898,2.759677203340603,1,0,1,0,2,2,1,0,1
87,CHEMBL100440,13500.0,nM,4.87,CCCn1c(=O)c2c(nnn2C2CCCCC2O)n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB00F90>,335.19573966,0.75,8,1,3,8,24,5,94.94,0.8810965779960124,1.0506999999999997,3.504286803062249,1,0,1,0,2,2,1,0,1
88,CHEMBL201706,20.0,nM,7.7,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA983C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01000>,358.06148701999996,0.5,9,4,3,11,23,3,125.19000000000001,0.5462656729904891,-0.3968000000000003,4.26845208666986,0,1,1,0,2,2,0,1,1
89,CHEMBL101525,58000.0,nM,4.24,Cn1c(=O)c2nn(C3CCCC3)nc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01070>,249.12257472,0.6363636363636364,7,0,3,7,18,1,74.71000000000001,0.7094976154786946,-0.05620000000000003,2.7681545029149923,1,0,1,0,2,2,1,0,1
90,CHEMBL100346,10000.0,nM,5.0,CCCn1c(=O)c2c(nnn2C2CCCC2)n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA984A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB010E0>,305.185174976,0.7333333333333333,7,0,3,7,22,5,74.71000000000001,0.8421967452501654,1.6898,2.6563692628939535,1,0,1,0,2,2,1,0,1
91,CHEMBL158507,2100.0,nM,5.68,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01150>,312.15862588,0.35294117647058826,6,1,3,6,23,5,72.68,0.7858598694807492,2.3733000000000004,2.3912988262282724,0,0,0,1,2,3,0,0,0
92,CHEMBL339522,39.0,nM,7.41,OC[C@H]1O[C@@H](n2cnc3c(NCCc4cccc(Cl)c4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB011C0>,488.19388108800007,0.5217391304347826,10,5,5,11,34,8,137.58,0.32241012258087054,2.1003000000000003,3.6937535317077383,1,1,2,1,2,3,1,1,2
93,CHEMBL128176,5.1,nM,8.29,Nc1nc(NC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA985F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01230>,350.1702531839999,0.6666666666666666,10,6,4,10,25,4,151.57,0.4852650333533022,-0.6255,3.639940797976678,1,1,2,0,2,2,1,1,2
94,CHEMBL131175,36.0,nM,7.44,OC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB012A0>,530.264153568,0.41379310344827586,10,5,6,10,39,9,137.58,0.22105836116387279,3.036300000000002,3.7441555633856005,1,1,2,2,2,4,1,1,2
95,CHEMBL131280,171.0,nM,6.77,OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@@H]4O)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA986D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01310>,385.11529642,0.6666666666666666,10,5,4,11,26,4,145.78,0.43586878030130805,-0.5835000000000004,4.060243424741567,1,1,2,0,2,2,1,1,2
96,CHEMBL284969,17.0,nM,7.77,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01380>,369.12038179999996,0.6666666666666666,9,4,4,10,25,4,125.55000000000001,0.5721213037629663,0.4456999999999996,3.667677959406797,1,1,2,0,2,2,1,1,2
97,CHEMBL446616,25.0,nM,7.6,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc5ccccc45)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA987B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB013F0>,490.23285344,0.4230769230769231,10,5,6,10,36,7,137.58,0.26457182825250924,2.557600000000001,3.681847005576911,1,1,2,2,2,4,1,1,2
98,CHEMBL416537,14.6,nM,7.84,Cc1cccc(-n2nc3c(N)nc4ccccc4n3c2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01460>,291.112010036,0.0625,6,2,4,6,22,1,78.21000000000001,0.5809458256207947,1.9240199999999998,2.322127752791152,0,0,0,2,2,4,0,0,0
99,CHEMBL273578,85.8,nM,7.07,Cc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB014D0>,291.112010036,0.0625,6,2,4,6,22,1,78.21000000000001,0.5809458256207947,1.9240199999999998,2.2650552253186262,0,0,0,2,2,4,0,0,0
100,CHEMBL2113464,720.0,nM,6.14,Nc1nc(N=O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01540>,296.08691748399997,0.5,11,5,3,11,21,3,168.97,0.48781179057726687,-1.5821000000000007,4.087022247125543,0,1,1,0,2,2,0,1,1
101,CHEMBL274267,1370.0,nM,5.86,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3ccccc3n12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB015B0>,359.17461029200007,0.2857142857142857,6,1,5,6,27,3,64.22,0.6045860416038892,3.7780000000000022,2.344399615684175,1,0,1,2,2,4,1,0,1
102,CHEMBL279870,66.0,nM,7.18,O=c1n(-c2cccc(F)c2)nc2c(NC3CCCCC3)nc3ccccc3n12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA989E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01620>,377.16518848000004,0.2857142857142857,6,1,5,7,28,3,64.22,0.5878034969421129,3.917100000000003,2.4585619536682923,1,0,1,2,2,4,1,0,1
103,CHEMBL278197,49.0,nM,7.31,Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01690>,277.096359972,0.0,6,2,4,6,21,1,78.21,0.5731338922364451,1.6156,2.2176761551106043,0,0,0,2,2,4,0,0,0
104,CHEMBL274274,6.5,nM,8.19,Nc1nc2c(NCc3ccccc3)cccc2n2c(=O)n(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01700>,382.154209196,0.045454545454545456,7,3,5,7,29,4,90.24,0.4980396649299241,3.2277000000000013,2.4130317993492802,0,0,0,3,2,5,0,0,0
105,CHEMBL16643,72.0,nM,7.14,Nc1nc2ccccc2n2c(=O)n(-c3cccc(F)c3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01770>,295.08693816000005,0.0,6,2,4,7,22,1,78.21,0.5801053864503015,1.7547,2.35389039015379,0,0,0,2,2,4,0,0,0
106,CHEMBL16416,376.0,nM,6.42,COc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB017E0>,307.106924656,0.0625,7,2,4,7,23,2,87.44,0.6078547722666845,1.6241999999999999,2.251610402344463,0,0,0,2,2,4,0,0,0
107,CHEMBL273094,7.89,nM,8.1,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01850>,428.21720337600004,0.42857142857142855,10,4,3,10,31,10,137.03,0.43734564707722223,0.8270000000000007,2.512946674424679,0,0,0,1,2,3,0,0,0
108,CHEMBL309490,16700.0,nM,4.78,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB018C0>,270.05282342000004,0.0,5,3,3,5,20,1,90.9,0.6318329361180623,2.576800000000001,2.2254814547320976,0,0,0,2,1,3,0,0,0
109,CHEMBL87496,72600.0,nM,4.14,CCOC(=O)c1sc(SCc2ccccc2)c2c1CCCC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01930>,346.06973643599997,0.3333333333333333,3,0,3,5,23,5,43.370000000000005,0.5794225840390186,4.736100000000003,2.377902010736072,1,0,1,1,1,2,0,0,0
110,CHEMBL148074,4100.0,nM,5.39,Cc1cn2c(NC3CCCC3)nc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB019A0>,293.16404560800004,0.35294117647058826,5,1,4,5,22,3,55.11,0.8032640632957082,3.454220000000002,2.4116509311512537,1,0,1,1,2,3,1,0,1
111,CHEMBL358076,2600.0,nM,5.58,CCc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01A10>,335.17461029200007,0.3684210526315789,6,1,4,6,25,4,72.18,0.7920794173645733,3.482400000000002,2.461871257251458,1,0,1,1,2,3,1,0,1
112,CHEMBL302376,534.0,nM,6.27,NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01A80>,266.112738308,0.5,9,6,3,9,19,2,145.33,0.48732031726304553,-2.013599999999999,3.6397589350144486,0,1,1,0,2,2,0,1,1
113,CHEMBL149732,2500.0,nM,5.6,O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01AF0>,383.17461029200007,0.21739130434782608,6,1,5,6,29,4,72.18,0.5595192662838882,4.587000000000003,2.3120191254568248,1,0,1,2,2,4,1,0,1
114,CHEMBL147582,3200.0,nM,5.5,CC(=O)Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01B60>,329.12766010000007,0.05263157894736842,6,1,4,6,25,3,72.18,0.6249743543494696,3.4167000000000014,2.2497443868615736,0,0,0,2,2,4,0,0,0
115,CHEMBL355898,4300.0,nM,5.37,Cc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA98F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01BD0>,321.15896022800007,0.3333333333333333,6,1,4,6,24,3,72.18,0.8036614948150447,3.2284200000000016,2.384629946847161,1,0,1,1,2,3,1,0,1
116,CHEMBL358341,682.0,nM,6.17,Cc1cn2c(N)nc(-c3ccccc3)nc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA99000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01C40>,225.10144535199998,0.08333333333333333,5,2,3,5,17,1,69.1,0.6837274348829221,1.6819199999999996,2.3983993918876525,0,0,0,1,2,3,0,0,0
117,CHEMBL2112095,100000.0,nM,4.0,Nc1ncnc2c1ncn2[C@@]12C[C@H]1[C@H](CO)[C@@H](O)[C@H]2O,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA99070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01CB0>,277.11748934,0.5833333333333334,8,5,4,8,20,2,130.31,0.5234055015061366,-1.5324,4.588977142076483,2,0,2,0,2,2,2,0,2
118,CHEMBL350830,66.0,nM,7.18,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA990E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01D20>,494.0814339480001,0.19047619047619047,10,2,5,11,32,6,115.17,0.3449241881680998,4.940600000000003,2.8207488391701308,0,0,0,1,4,5,0,0,0
119,CHEMBL165073,335.0,nM,6.47,CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA99150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01D90>,387.14437278400004,0.15,9,1,5,9,29,5,103.14,0.4973031489052908,2.935100000000001,2.692197953195434,0,0,0,1,4,5,0,0,0
120,CHEMBL329791,1390.0,nM,5.86,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA991C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01E00>,404.134536372,0.10526315789473684,11,2,5,11,30,4,124.39999999999999,0.47176382828594127,2.9236000000000004,2.71876156589469,0,0,0,1,4,5,0,0,0
121,CHEMBL353299,401.0,nM,6.4,CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA99230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01E70>,470.07732711200003,0.15,10,2,5,12,32,5,115.17,0.3688736837130333,5.094800000000003,2.858695019987911,0,0,0,1,4,5,0,0,0
122,CHEMBL141550,9.5,nM,8.02,O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA992A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01EE0>,438.03987898400004,0.0,8,2,5,10,30,3,97.35,0.38765466232230156,5.488300000000002,2.482948833799199,0,0,0,2,3,5,0,0,0
123,CHEMBL165778,42.0,nM,7.38,CCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000018B5EA99310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000018B5EB01F50>,420.1458500040001,0.15,10,2,5,11,31,5,115.17,0.4451979367516176,3.927100000000002,2.785822165140859,0,0,0,1,4,5,0,0,0
