,pKi,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings
757,6.47,0.2608695652173913,6,1,5,6,29,4,73.34,0.7043119056730142,4.668000000000003,2.1857470324335697,1,1,2,2,1,3,1,0,1
758,6.25,0.0588235294117647,5,2,4,5,22,2,70.26,0.7851788578693562,3.121500000000001,2.055244540618709,0,1,1,2,1,3,0,0,0
759,6.77,0.0,3,2,3,3,19,2,51.8,0.7547569827827337,3.392800000000002,1.7097200973706703,0,0,0,2,1,3,0,0,0
760,7.35,0.0555555555555555,6,2,4,6,24,2,94.05,0.7807631001537614,2.993180000000001,2.2372237930010077,0,1,1,2,1,3,0,0,0
761,7.14,0.2222222222222222,8,1,4,8,26,4,90.5,0.6015296233329055,1.3549999999999998,2.4400509031850746,0,0,0,1,3,4,0,0,0
762,6.11,0.2608695652173913,10,1,5,11,34,7,116.53,0.3813610145316674,3.5364000000000013,2.826229308124839,0,0,0,1,4,5,0,0,0
763,5.62,0.2916666666666667,10,1,5,13,37,7,116.53,0.3528993820265722,3.9018000000000015,2.9413136605960286,0,0,0,1,4,5,0,0,0
764,5.42,0.2727272727272727,11,1,5,12,34,7,129.42,0.378733282155213,2.9314,2.7826267704563232,0,0,0,1,4,5,0,0,0
765,5.64,0.35,9,1,5,12,32,5,103.39,0.5086944749542965,2.5827,2.97242881240458,1,0,1,0,4,4,1,0,1
766,5.27,0.35,9,1,4,12,32,5,103.39,0.5068230258090869,2.8287000000000004,2.9500729312071243,0,0,0,0,4,4,0,0,0
767,5.65,0.3157894736842105,9,1,4,12,31,5,103.39,0.5211576156905491,2.582700000000001,2.90325361415696,0,0,0,0,4,4,0,0,0
768,6.17,0.3157894736842105,9,1,4,9,28,5,103.39,0.5701062700511726,1.87232,2.7725541853637345,0,0,0,0,4,4,0,0,0
769,6.51,0.2777777777777778,9,1,4,9,27,5,103.39,0.5780398238769827,1.5638999999999998,2.721465022777082,0,0,0,0,4,4,0,0,0
770,6.39,0.2777777777777778,9,1,4,9,27,5,103.39,0.5780398238769827,1.5638999999999998,2.694634053746112,0,0,0,0,4,4,0,0,0
771,5.96,0.3636363636363636,8,1,4,11,33,6,90.5,0.4770037716359804,3.4928000000000017,2.753321518770901,0,0,0,1,3,4,0,0,0
772,5.42,0.3333333333333333,8,1,4,9,30,6,90.5,0.5290604955017355,2.6131,2.6536333733975326,0,0,0,1,3,4,0,0,0
773,5.91,0.4285714285714285,8,2,3,8,22,4,101.36,0.7488640540945575,0.9522999999999991,2.8485831302006286,0,0,0,0,3,3,0,0,0
774,6.57,0.3636363636363636,8,1,5,11,33,6,90.5,0.4803848013968876,3.246800000000001,2.7774278346957786,1,0,1,1,3,4,1,0,1
775,6.74,0.3333333333333333,8,1,5,8,29,6,90.5,0.5465884941542085,2.228,2.576421733384061,1,0,1,1,3,4,1,0,1
776,6.63,0.4285714285714285,8,2,4,8,22,4,101.36,0.7403896814250351,0.7062999999999994,2.8774722405614472,1,0,1,0,3,3,1,0,1
777,5.48,0.3333333333333333,8,1,4,11,32,6,90.5,0.4924018007970553,3.246800000000001,2.7016836092930827,0,0,0,1,3,4,0,0,0
778,5.6,0.3,8,1,4,9,29,6,90.5,0.541745449727354,2.3671000000000006,2.600796253603777,0,0,0,1,3,4,0,0,0
779,6.58,0.3,8,1,4,8,28,6,90.5,0.5569972594890094,2.228,2.493728313893433,0,0,0,1,3,4,0,0,0
780,6.3,0.3846153846153846,8,2,3,8,21,4,101.36,0.7376574197919269,0.7063,2.804018066325259,0,0,0,0,3,3,0,0,0
781,6.51,0.3333333333333333,8,1,5,11,32,5,90.5,0.5126462952643698,2.7639000000000005,2.7409226758445104,1,0,1,1,3,4,1,0,1
782,7.14,0.3,8,1,5,9,29,5,90.5,0.5596621171565322,1.8841999999999992,2.6433849965681304,1,0,1,1,3,4,1,0,1
783,6.83,0.3,8,1,5,8,28,5,90.5,0.5744624192034573,1.745099999999999,2.5373817754318946,1,0,1,1,3,4,1,0,1
784,6.2,0.3333333333333333,8,1,4,11,32,5,90.5,0.5103834137160925,3.009900000000002,2.715936043095237,0,0,0,1,3,4,0,0,0
785,6.52,0.3,8,1,4,9,29,5,90.5,0.5595535462195046,2.1302000000000003,2.6161794514357557,0,0,0,1,3,4,0,0,0
786,6.39,0.3,8,1,4,8,28,5,90.5,0.5749868279526089,1.9911,2.5085308163277062,0,0,0,1,3,4,0,0,0
787,5.86,0.3846153846153846,8,2,3,8,21,3,101.36,0.7310403873865825,0.4693999999999999,2.8330701456311083,0,0,0,0,3,3,0,0,0
788,6.32,0.3333333333333333,8,1,4,11,32,6,90.5,0.4927425563437825,3.1540000000000017,2.66941429209343,0,0,0,1,3,4,0,0,0
789,6.66,0.3,8,1,4,9,29,6,90.5,0.5413541773957603,2.2743,2.5657722385943966,0,0,0,1,3,4,0,0,0
790,6.61,0.3,8,1,4,8,28,6,90.5,0.5564775221869515,2.1352,2.457828698508816,0,0,0,1,3,4,0,0,0
791,6.86,0.2631578947368421,8,1,4,9,28,5,90.5,0.5706553706365084,1.8842,2.5625728805925565,0,0,0,1,3,4,0,0,0
792,6.35,0.3,8,1,4,11,31,5,90.5,0.5251807939351024,2.7639000000000014,2.663671682135492,0,0,0,1,3,4,0,0,0
793,6.9,0.2631578947368421,8,1,4,8,27,5,90.5,0.584015451364315,1.7451,2.452569118681179,0,0,0,1,3,4,0,0,0
794,6.63,0.2631578947368421,8,1,4,11,30,4,90.5,0.5510533799180376,2.3738,2.65148682235821,0,0,0,1,3,4,0,0,0
795,6.64,0.2222222222222222,8,1,4,9,27,4,90.5,0.5909443005511983,1.4940999999999998,2.552486083295511,0,0,0,1,3,4,0,0,0
796,7.21,0.4705882352941176,3,2,3,9,26,2,45.150000000000006,0.7594432549357207,4.447900000000003,3.492235517125338,0,1,1,1,1,2,0,1,1
797,8.37,0.1538461538461538,5,2,3,7,20,5,75.11,0.707944755939704,2.388,2.6530592967176982,0,0,0,0,3,3,0,0,0
798,7.6,0.0555555555555555,4,1,4,6,24,5,54.88,0.5341388952047146,4.595900000000002,2.3751506804797256,0,0,0,1,3,4,0,0,0
799,7.31,0.1538461538461538,4,0,3,6,19,3,46.09,0.695249904831403,3.049800000000001,2.666284840960415,0,0,0,0,3,3,0,0,0
800,7.6,0.1538461538461538,4,1,3,6,19,4,54.88,0.7477494415010972,3.4156000000000013,2.612949083384658,0,0,0,0,3,3,0,0,0
801,7.64,0.0,4,2,3,6,17,2,68.87,0.7197434547975137,2.5660000000000007,2.5827651689677147,0,0,0,0,3,3,0,0,0
802,7.1,0.0833333333333333,4,0,3,6,18,3,52.08,0.6900282616764857,2.992400000000001,2.636594420074754,0,0,0,0,3,3,0,0,0
803,7.8,0.1538461538461538,3,0,3,5,18,3,42.85,0.6859564577462163,3.5462000000000025,2.6018538875303783,0,0,0,0,3,3,0,0,0
804,7.54,0.0833333333333333,3,0,3,5,17,2,42.85,0.6639441583745175,3.292220000000002,2.5510122647290974,0,0,0,0,3,3,0,0,0
805,6.47,0.0909090909090909,4,0,3,9,20,2,55.74,0.6801894141537197,3.3976000000000006,2.998606180006824,0,0,0,0,3,3,0,0,0
806,7.66,0.1538461538461538,4,0,3,8,21,2,55.99,0.6745987406917066,3.842520000000001,2.7870722676470248,0,0,0,0,3,3,0,0,0
807,7.52,0.0833333333333333,4,0,3,8,20,2,55.99,0.6790524701085088,3.5341000000000005,2.902120740446384,0,0,0,0,3,3,0,0,0
808,7.48,0.0833333333333333,4,0,3,8,20,2,55.99,0.6790524701085088,3.5341000000000005,2.7492320041826463,0,0,0,0,3,3,0,0,0
809,7.25,0.0833333333333333,3,0,3,8,20,2,42.85,0.671431857076649,4.002600000000001,2.8287781580288005,0,0,0,0,3,3,0,0,0
810,7.96,0.0833333333333333,3,0,3,8,20,2,42.85,0.671431857076649,4.002600000000001,2.7200784327540752,0,0,0,0,3,3,0,0,0
811,6.93,0.0833333333333333,4,1,3,8,20,2,58.64,0.7385063953237224,3.2692000000000005,2.97701359758924,0,0,0,0,3,3,0,0,0
812,5.86,0.0769230769230769,4,0,3,8,21,2,55.74,0.6813304803233906,3.336100000000001,2.6369630467685443,0,0,0,0,3,3,0,0,0
813,6.36,0.0769230769230769,4,0,3,8,21,2,55.74,0.6813304803233906,3.336100000000001,2.6351536595455998,0,0,0,0,3,3,0,0,0
814,5.24,0.0769230769230769,4,0,3,8,21,2,55.74,0.6813304803233906,3.336100000000001,2.6685792136525084,0,0,0,0,3,3,0,0,0
815,7.04,0.0714285714285714,3,0,3,7,21,2,42.85,0.6734335855476651,3.9411000000000014,2.4001116777985327,0,0,0,1,2,3,0,0,0
816,5.51,0.1428571428571428,3,1,3,7,21,2,46.010000000000005,0.78304888389202,3.791800000000001,2.9690611633202373,0,0,0,1,2,3,0,0,0
817,5.19,0.125,3,1,3,6,22,2,46.010000000000005,0.7844091610811802,3.7303000000000015,2.687048760612319,0,0,0,2,1,3,0,0,0
818,5.02,0.1176470588235294,2,1,3,5,22,2,33.120000000000005,0.7638792609520728,4.335300000000003,2.5222996290986703,0,0,0,2,1,3,0,0,0
819,5.6,0.4705882352941176,3,2,3,9,26,2,45.150000000000006,0.7594432549357207,4.447900000000003,3.492235517125338,0,1,1,1,1,2,0,1,1
820,6.91,0.4705882352941176,3,2,3,9,26,2,45.150000000000006,0.7594432549357207,4.447900000000003,3.492235517125338,0,1,1,1,1,2,0,1,1
821,5.18,0.4705882352941176,3,2,3,9,26,2,45.150000000000006,0.7594432549357207,4.447900000000003,3.492235517125338,0,1,1,1,1,2,0,1,1
822,6.41,0.0,2,0,3,5,15,1,25.78,0.6102955085383576,4.073200000000001,2.5751138880346858,0,0,0,0,3,3,0,0,0
823,8.44,0.3571428571428571,5,1,4,7,21,3,62.14,0.8043766519291977,2.775900000000001,3.283804755867658,0,1,1,0,3,3,0,1,1
824,8.55,0.3571428571428571,5,1,4,7,21,3,62.14,0.8043766519291977,2.775900000000001,3.283804755867658,0,1,1,0,3,3,0,1,1
825,7.75,0.1818181818181818,5,2,3,7,18,4,70.93,0.7654267556860118,2.2189999999999994,2.784088865759694,0,0,0,0,3,3,0,0,0
