,molecule_chembl_id,Ki,units,pKi,smiles,molecular_weight,n_hba,n_hbd,logp,passed
233,CHEMBL420705,1800.0,nM,5.75,C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,385.17500421599993,9,4,0.48089999999999994,True
234,CHEMBL2113388,7440.0,nM,5.13,C[C@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)O,399.19065427999993,9,4,0.8709999999999998,True
235,CHEMBL251997,3.9,nM,8.41,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,383.1360318640001,9,4,0.8357999999999988,True
236,CHEMBL66393,20.4,nM,7.69,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,483.040352056,9,4,0.6544999999999999,True
237,CHEMBL606495,1330.0,nM,5.88,C[C@]1(O)C(n2cnc3c(N)nc(Cl)nc32)O[C@H](CO)[C@H]1O,315.0734316079999,9,5,-0.9365000000000003,True
238,CHEMBL68738,385.0,nM,6.42,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,335.159354152,9,4,-0.20770000000000055,True
239,CHEMBL2113418,218.0,nM,6.66,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@](C)(O)[C@@H]1O,322.13895305599993,10,5,-1.446099999999999,True
240,CHEMBL73809,3420.0,nM,5.47,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,281.11240396,9,5,-1.5899000000000003,True
241,CHEMBL444550,935.0,nM,6.03,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc(I)c3)ncnc21,497.0560021200001,9,4,1.044599999999999,True
242,CHEMBL605034,1533.0,nM,5.81,CNC(=O)[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@](C)(O)[C@@H]1O,524.066901152,10,4,0.7982999999999987,True
243,CHEMBL285819,120.0,nM,6.92,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,301.05778154399997,9,5,-1.3266000000000007,True
244,CHEMBL439447,50.0,nM,7.3,CSc1c2c(nc(NC(=O)Cc3ccc(CC(C)C)cc3)n3nc(-c4ccco4)nc23)nn1C,475.1790440400001,9,1,4.372600000000004,True
245,CHEMBL280888,2.1,nM,8.68,CCCSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,329.1058791000001,8,2,2.3552999999999997,True
246,CHEMBL273807,503.0,nM,6.3,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O,486.20155331200004,10,2,3.262480000000002,True
247,CHEMBL22113,3.1,nM,8.51,COc1ccc(NC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,450.12225743600004,11,2,3.645500000000001,True
248,CHEMBL20888,10.0,nM,8.0,CCNc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,298.129057068,9,3,1.2849999999999997,True
249,CHEMBL21910,15.0,nM,7.82,COc1ccc(CC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,449.12700846800004,10,1,3.1827000000000014,True
250,CHEMBL554955,16.0,nM,7.8,CCNc1c2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)nn1C.Cl,483.1534132440001,12,3,3.777200000000002,True
251,CHEMBL21541,156.0,nM,6.81,CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1,353.17125622800006,10,2,0.6049999999999995,True
252,CHEMBL21572,4.1,nM,8.39,CSc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,463.10627302400013,11,1,2.902800000000001,True
253,CHEMBL20445,22.0,nM,7.66,CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1CCCc1ccccc1,405.13717922800004,8,2,3.6709000000000023,True
254,CHEMBL20555,21.0,nM,7.68,CCNc1c2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)nn1C,447.1767355320001,12,3,3.3554000000000013,True
255,CHEMBL281129,1.2,nM,8.92,CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,301.07457897200004,8,2,1.5751,True
256,CHEMBL22085,61.0,nM,7.21,CCNc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,460.1607511200001,12,2,2.6127000000000002,True
257,CHEMBL553587,135.0,nM,6.87,CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1.Cl.Cl,425.12461165200006,10,2,1.4485999999999994,True
258,CHEMBL544678,10.0,nM,8.0,CCNc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C.Cl,334.10573478000003,9,3,1.7067999999999994,True
259,CHEMBL81616,23.0,nM,7.64,CC(=O)NCCNc1[nH]c(-c2ccccc2)nc2nc(C)c(C)c1-2,323.174610292,6,3,2.741340000000001,True
260,CHEMBL312503,962.0,nM,6.02,Cc1[nH]c2nc(-c3ccccc3)nc(N[C@@H]3CCCCNC3=O)c2c1C,349.190260356,6,3,3.3223400000000014,True
261,CHEMBL82197,215.0,nM,6.67,Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,350.18550932399995,7,3,2.67884,True
262,CHEMBL78659,1136.0,nM,5.95,Cc1nc2nc(-c3ccccc3)[nH]c(N[C@H](CO)CC(C)C)c-2c1C,338.210661452,5,3,4.012240000000002,True
263,CHEMBL81863,811.0,nM,6.09,Cc1[nH]c2nc(-c3ccccc3)nc(NCc3ccncc3)c2c1C,329.164045608,5,2,4.248840000000002,True
264,CHEMBL78595,754.0,nM,6.12,Cc1[nH]c2nc(-c3ccccc3)nc(N[C@H]3CC[C@H](O)CC3)c2c1C,336.195011388,5,3,3.9571400000000025,True
265,CHEMBL166424,100.0,nM,7.0,COc1ccc(/C=N/N=C(\S)Cc2ccccc2)c(O)c1,300.09324875199997,4,1,3.3057000000000016,True
266,CHEMBL353593,20.0,nM,7.7,COc1cccc(-c2n[nH]c(Cc3ccccc3Br)n2)c1,343.032024168,4,1,3.8336000000000023,True
267,CHEMBL109691,1200.0,nM,5.92,O=c1c(-c2ccc(O)cc2)nnc2n(Cc3ccccc3)c3ccccc3n12,368.127325752,6,1,3.4651000000000023,True
268,CHEMBL137950,110.0,nM,6.96,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,498.13194952800006,10,2,5.274100000000003,True
269,CHEMBL167703,1200.0,nM,5.92,S/C(Cc1ccccc1)=N\N=C\c1ccc2ccccc2n1,305.09866848,3,0,4.139700000000003,True
270,CHEMBL168895,90.0,nM,7.05,COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1OC,363.05413208,5,1,4.386500000000003,True
271,CHEMBL7334,3500.0,nM,5.46,Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1O,294.07529017999997,7,3,2.0612999999999997,True
272,CHEMBL168481,100.0,nM,7.0,S/C(Cc1ccccc1)=N\N=C\c1ccccn1,255.083018416,3,0,2.9865000000000013,True
273,CHEMBL423542,0.18,nM,9.74,Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,359.149458164,8,2,2.9490000000000007,True
274,CHEMBL167343,100.0,nM,7.0,COc1cccc(-c2n[nH]c(Cc3ccc4ccccc4c3)n2)c1,315.137162164,4,1,4.224300000000003,True
275,CHEMBL269112,1023.0,nM,5.99,Oc1c(-c2cccs2)nnc2nc3ccccc3n12,268.041881876,5,1,2.7116000000000007,True
276,CHEMBL7608,241.0,nM,6.62,Oc1c(-c2ccco2)nnc2nc3ccccc3n12,252.064725496,6,1,2.243099999999999,True
277,CHEMBL167977,400.0,nM,6.4,Cn1nc(-c2ccc(N=[N+]=[N-])cc2)nc1-c1cccc(CN2CC=CC2)c1,357.17019360800003,7,0,4.462700000000004,True
278,CHEMBL170215,60.0,nM,7.22,Clc1ccc(Cc2n[nH]c(-c3cnccn3)n2)cc1Cl,305.02350064800004,5,1,3.159300000000001,True
279,CHEMBL424526,2000.0,nM,5.7,S/C(Cc1ccccc1)=N\N=C\c1cnc2ccccc2c1,305.09866848,3,0,4.139700000000003,True
280,CHEMBL165760,20.0,nM,7.7,COc1cccc(-c2nc(Cc3ccc(C)c(C)c3)n[nH]2)c1,293.152812228,4,1,3.687940000000002,True
281,CHEMBL7953,5000.0,nM,5.3,Oc1c(-c2ccsc2)nnc2nc3ccccc3n12,268.041881876,5,1,2.7116,True
282,CHEMBL422820,124.0,nM,6.91,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1,494.18148656400007,11,2,4.629300000000002,True
283,CHEMBL166500,20.0,nM,7.7,COc1cccc(-c2n[nH]c(Cc3cccc(F)c3F)n2)c1,301.102668476,4,1,3.3493000000000013,True
284,CHEMBL355390,700.0,nM,6.16,COc1cccc(-c2n[nH]c(CC3CCCCC3)n2)c1,271.168462292,4,1,3.603100000000002,True
285,CHEMBL7327,1300.0,nM,5.89,Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1,278.08037556,6,2,2.3556999999999997,True
286,CHEMBL354321,40.0,nM,7.4,COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1,333.043567396,4,1,4.377900000000003,True
287,CHEMBL166429,5.0,nM,8.3,S/C(Cc1ccccc1)=N\N=C\c1cccnc1,255.083018416,3,0,2.9865000000000013,True
288,CHEMBL7113,2900.0,nM,5.54,Oc1c(-c2ccccc2)nnc2nc3ccccc3n12,262.08546094,5,1,2.6501,True
289,CHEMBL137879,1.9,nM,8.72,CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,269.102507972,8,2,1.3360999999999996,True
290,CHEMBL344706,2.55,nM,8.59,CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,283.118158036,8,2,1.7261999999999995,True
291,CHEMBL166104,1400.0,nM,5.85,Oc1ccc(OC(F)(F)F)cc1/C=N/N=C(\S)Cc1ccccc1,354.06498331600005,4,1,4.195700000000002,True
292,CHEMBL168892,10.0,nM,8.0,COc1cccc(-c2n[nH]c(Cc3cccc(Br)c3)n2)c1,343.032024168,4,1,3.8336000000000032,True
293,CHEMBL168334,10.0,nM,8.0,O=[N+]([O-])c1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,315.06776227600005,6,1,3.205300000000001,True
294,CHEMBL307199,401.0,nM,6.4,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,517.001379704,9,4,1.3078999999999998,True
295,CHEMBL166939,70.0,nM,7.16,COc1cccc(-c2n[nH]c(Cc3ccc(F)c(F)c3)n2)c1,301.102668476,4,1,3.3493000000000013,True
296,CHEMBL166548,4200.0,nM,5.38,COc1cc(/C=N/N=C(\S)Cc2ccccc2)c(O)c(OC)c1,330.10381343599994,5,1,3.314300000000002,True
297,CHEMBL168424,20.0,nM,7.7,COc1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,300.093248752,4,1,3.3057000000000016,True
298,CHEMBL168912,1000.0,nM,6.0,COc1cccc(-c2n[nH]c(CCc3ccc(Cl)c(Cl)c3)n2)c1,347.05921746000007,4,1,4.572300000000003,True
299,CHEMBL423082,80.0,nM,7.1,COc1cccc(-c2n[nH]c(Cc3cccc([N+](=O)[O-])c3)n2)c1,310.106590308,7,1,2.979300000000001,True
300,CHEMBL167010,4700.0,nM,5.33,COc1cccc(/C=N/N=C(\S)Cc2ccccc2)c1O,300.09324875199997,4,1,3.305700000000002,True
301,CHEMBL167001,700.0,nM,6.16,Oc1ccccc1-c1n[nH]c(-c2ccccc2)n1,237.090211972,4,2,2.8443000000000005,True
302,CHEMBL353602,700.0,nM,6.16,COc1cccc(-c2n[nH]c(-c3ccc(Cl)c(Cl)c3)n2)c1,319.027917332,4,1,4.454100000000002,True
303,CHEMBL113518,1236.0,nM,5.91,O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12,342.111675688,6,0,3.352500000000002,True
304,CHEMBL424011,1000.0,nM,6.0,c1cc(CN2CCCC2)cc(-c2n[nH]c(-c3ccc4c(c3)OCCO4)n2)c1,362.174275944,6,1,3.505700000000002,True
305,CHEMBL355761,100.0,nM,7.0,Clc1ccc(Cc2n[nH]c(-c3ccc4c(c3)OCO4)n2)cc1Cl,347.02283195200005,5,1,4.098000000000002,True
306,CHEMBL7098,6300.0,nM,5.2,Cn1c2ccccc2n2c(=O)c(-c3ccco3)nnc12,266.08037556,6,0,1.8412,True
307,CHEMBL67026,1.5,nM,8.82,Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,375.14437278400004,9,3,2.6546000000000003,True
308,CHEMBL307748,3.3,nM,8.48,Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12,403.1392874040001,10,2,2.6777000000000006,True
309,CHEMBL69794,2.7,nM,8.57,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC,419.17058753199996,10,2,2.9662000000000006,True
310,CHEMBL121593,80.0,nM,7.1,Nc1nc2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12,293.09127459200005,7,3,1.3211999999999997,True
311,CHEMBL121793,9700.0,nM,5.01,CC(=O)Oc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,336.085854864,8,1,1.252,True
312,CHEMBL118164,3.6,nM,8.44,Nc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,292.10725900399996,7,4,1.1978000000000002,True
313,CHEMBL334224,1600.0,nM,5.8,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,338.0763528,10,3,1.2293999999999996,True
314,CHEMBL116827,1049.0,nM,5.98,COc1ccc(-n2nc3c(N)nc4c(N)cccc4n3c2=O)cc1,322.117823688,8,4,1.2064000000000001,True
315,CHEMBL421420,75.8,nM,7.12,Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccccc3)nc12,322.08143818,9,2,1.5237999999999998,True
316,CHEMBL120662,13000.0,nM,4.89,CCOc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,321.12257472,7,2,2.0142999999999995,True
317,CHEMBL332969,6800.0,nM,5.17,O=c1[nH]c2ccccc2n2c(=O)n(-c3ccc(O)cc3)nc12,294.07529018,7,2,1.0322999999999998,True
318,CHEMBL331946,181.0,nM,6.74,Nc1cccc2c1nc(N)c1nn(-c3ccc(O)cc3)c(=O)n12,308.102173624,8,5,0.9034,True
319,CHEMBL105913,3700.0,nM,5.43,COc1ccc(-n2cc3c(n2)c(N)nc2ccccc23)cc1,290.116761068,5,2,3.164500000000001,True
320,CHEMBL419002,329.0,nM,6.48,Cc1ccccc1-n1cc2c(n1)c(NC1CCCC1)nc1ccccc12,342.184446704,4,1,5.236620000000004,True
321,CHEMBL118923,100.0,nM,7.0,Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,411.09589836800006,11,2,2.7318,True
322,CHEMBL107116,5400.0,nM,5.27,c1ccc(CNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,350.15314657600004,4,1,5.185800000000004,True
323,CHEMBL359044,115.0,nM,6.94,CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,464.14759959200006,10,2,5.077500000000004,True
324,CHEMBL315150,0.78,nM,9.11,CC(C)CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,311.14945816400007,8,2,2.3623000000000003,True
325,CHEMBL145623,0.8,nM,9.1,CC(C)=CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,309.13380810000007,8,2,2.2824,True
326,CHEMBL107446,3750.0,nM,5.43,Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,274.121846448,4,2,3.4643200000000016,True
327,CHEMBL145767,520.0,nM,6.28,COc1ccc(NC(=O)Nc2nc3n[nH]cc3c3nc(-c4ccco4)nn23)cc1,390.118886308,11,3,2.9132000000000007,True
328,CHEMBL142926,1025.0,nM,5.99,COc1ccc(NC(=O)Nc2nc3nn(CC=C(C)C)cc3c3nc(-c4ccco4)nn23)cc1,458.18148656400007,11,2,4.352800000000002,True
329,CHEMBL144972,348.0,nM,6.46,Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,578.865344304,8,2,4.846400000000002,True
330,CHEMBL342500,110.0,nM,6.96,CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,462.13194952800006,10,2,4.997600000000003,True
331,CHEMBL321441,49.5,nM,7.3,Nc1nc2ccccc2c2cn(-c3cccc(F)c3)nc12,278.096774572,4,2,3.295000000000001,True
332,CHEMBL104177,5750.0,nM,5.24,Fc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,360.175024892,4,1,5.457400000000003,True
333,CHEMBL106986,5051.0,nM,5.3,c1ccc(CCNc2nc3ccccc3c3cn(-c4ccccc4)nc23)cc1,364.16879664000004,4,1,5.228300000000004,True
334,CHEMBL320741,2400.0,nM,5.62,CC(=O)Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,302.116761068,5,1,3.5321000000000016,True
335,CHEMBL357663,545.0,nM,6.26,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,446.18148656400007,11,2,4.141600000000002,True
336,CHEMBL107637,1600.0,nM,5.8,Cc1ccccc1-n1cc2c(n1)c(N)nc1ccccc12,274.121846448,4,2,3.4643200000000016,True
337,CHEMBL107414,1200.0,nM,5.92,Cc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,342.184446704,4,1,5.236620000000004,True
338,CHEMBL142562,248.0,nM,6.61,O=C(Nc1cccc(Cl)c1)Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,394.06934927200007,10,3,3.5580000000000016,True
339,CHEMBL16894,1.6,nM,8.8,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,297.13380810000007,8,2,2.1163,True
340,CHEMBL414620,45.0,nM,7.35,CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,297.13380810000007,8,2,2.0711999999999993,True
341,CHEMBL322263,5750.0,nM,5.24,Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12,294.067224032,4,2,3.8093000000000012,True
342,CHEMBL442005,11400.0,nM,4.94,Cc1cccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)c1,356.200096768,4,1,5.626720000000004,True
343,CHEMBL276738,20.0,nM,7.7,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,241.07120784399999,8,3,0.8427999999999995,True
344,CHEMBL344724,796.0,nM,6.1,CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,450.13194952800006,10,2,4.786400000000003,True
345,CHEMBL104425,4140.0,nM,5.38,Clc1ccc2nc(NC3CCCCC3)c3nn(-c4ccccc4)cc3c2c1,376.145474352,4,1,5.971700000000004,True
346,CHEMBL304726,176.0,nM,6.75,C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,430.15018643600007,11,2,3.5726000000000013,True
347,CHEMBL320805,331.0,nM,6.48,Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,260.106196384,4,2,3.1559000000000017,True
348,CHEMBL317270,2210.0,nM,5.66,Fc1cccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)c1,346.159374828,4,1,5.067300000000003,True
349,CHEMBL358735,65.0,nM,7.19,COc1ccc(NC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,460.19713662800007,11,2,4.432700000000002,True
350,CHEMBL241987,8600.0,nM,5.07,O=c1[nH]c2ccccc2c2cn(-c3ccccc3)nc12,261.090211972,4,1,2.867000000000001,True
351,CHEMBL104115,3800.0,nM,5.42,c1ccc(-n2cc3c(n2)c(NC2CCCCC2)nc2ccccc23)cc1,342.184446704,4,1,5.318300000000004,True
352,CHEMBL332091,60.0,nM,7.22,Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,375.11922065600004,11,2,2.3099999999999996,True
353,CHEMBL146658,896.0,nM,6.05,Nc1nc2nn(CCc3cccc4ccccc34)cc2c2nc(-c3ccco3)nn12,395.14945816400007,8,2,3.7121000000000013,True
354,CHEMBL342059,2.8,nM,8.55,Cn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,255.08685790799998,8,2,0.8531999999999997,True
355,CHEMBL104178,11200.0,nM,4.95,Nc1nc2ccccc2c2cn(-c3ccc(Cl)cc3)nc12,294.067224032,4,2,3.8093000000000012,True
356,CHEMBL106520,849.0,nM,6.07,c1ccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)cc1,328.16879664,4,1,4.928200000000004,True
357,CHEMBL136689,0.048,nM,10.32,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,389.160022848,9,2,2.9576000000000002,True
358,CHEMBL2311151,54.0,nM,7.27,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2[11CH3])n(C)c1=O,329.099787,6,0,1.7944999999999995,True
359,CHEMBL2311150,1.0,nM,9.0,CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2[11CH3])n(CCC)c1=O,411.222488976,8,0,2.904300000000001,True
360,CHEMBL122396,214.0,nM,6.67,COc1ccc(-c2c(C#N)c(N)nc(SCc3ncc[nH]3)c2C#N)cc1,362.09498006800004,7,3,3.098160000000001,True
361,CHEMBL413079,5.0,nM,8.3,C#CCn1c(=O)c2c(nc(/C=C/c3cccc(OC)c3)n2C)n(CCCO)c1=O,394.164105184,8,1,1.0913,True
362,CHEMBL124345,28.0,nM,7.55,N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccccc1,332.08441538399995,6,3,3.0895600000000014,True
363,CHEMBL125979,105.0,nM,6.98,COc1cccc(-c2c(C#N)c(N)nc(SCc3ncc[nH]3)c2C#N)c1,362.09498006800004,7,3,3.098160000000001,True
364,CHEMBL122806,21.0,nM,7.68,N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1cccc(O)c1,348.0793300039999,7,4,2.795160000000001,True
365,CHEMBL122622,28.0,nM,7.55,N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(O)cc1,348.0793300039999,7,4,2.79516,True
